time,x,y,head direction
1648417353248260.25, 220.5908, 119.5894, 18.6391
1648417353307168.00, 220.4458, 113.5572, -99.0000
1648417353369751.00, 224.0103, 106.0508, -99.0000
1648417353431764.50, 227.1713, 102.8816, -99.0000
1648417353494453.75, 232.1830, 98.8072, -99.0000
1648417353571292.50, 240.0484, 95.2600, -99.0000
1648417353661636.50, 253.4700, 94.5486, -99.0000
1648417353697743.25, 263.2906, 90.2230, 51.5601
1648417353731480.75, 264.3718, 89.3531, 47.9372
1648417353765356.00, 266.6717, 86.9634, 48.2294
1648417353799757.50, 267.8441, 85.4645, 49.1049
1648417353861917.50, 271.0942, 81.3998, -99.0000
1648417353940671.50, 278.6106, 76.0912, -99.0000
1648417353982521.25, 287.8143, 73.5502, 67.6849
1648417354057467.25, 294.7857, 70.8744, -99.0000
1648417354121520.50, 303.3576, 66.5653, -99.0000
1648417354166142.50, 311.2119, 64.7364, 61.5593
1648417354205588.25, 316.3484, 63.1069, 65.4541
1648417354243723.75, 319.4403, 62.5576, 66.3433
1648417354274661.25, 321.9378, 61.1863, 73.7533
1648417354305196.50, 322.9473, 60.6161, 76.6214
1648417354340680.25, 324.4849, 59.0854, 72.5741
1648417354373556.50, 324.8933, 58.1811, 69.6749
1648417354409855.50, 326.0447, 56.3515, 66.9313
1648417354440599.75, 326.9753, 55.4220, 67.2212
1648417354475033.25, 329.0030, 53.9267, 63.5555
1648417354512958.75, 330.0582, 53.6892, 64.4464
1648417354548321.25, 333.4770, 53.8798, 68.2197
1648417354626327.00, 337.7354, 54.9509, -99.0000
1648417354689577.50, 343.9032, 57.5435, -99.0000
1648417354771181.50, 349.0790, 58.1236, -99.0000
1648417354820101.00, 357.3761, 55.4438, 80.9573
1648417354855304.75, 360.4135, 54.6735, 79.4319
1648417354892076.75, 361.8440, 52.6412, 75.7558
1648417354929147.00, 365.9587, 49.7508, 74.7091
1648417354976595.00, 368.2804, 47.4053, 70.6941
1648417355013036.25, 370.0757, 45.7648, 68.3824
1648417355050160.25, 370.6237, 45.6368, 69.3045
1648417355083778.50, 372.6326, 45.5303, 68.9739
1648417355143955.75, 374.6601, 46.8184, -99.0000
1648417355204026.75, 376.2514, 47.5253, -99.0000
1648417355276455.25, 378.6605, 53.6224, -99.0000
1648417355349744.75, 381.0891, 63.5241, -99.0000
1648417355424102.75, 385.4401, 83.8280, -99.0000
1648417355503369.75, 385.1943, 96.2106, -99.0000
1648417355541265.00, 384.0941, 103.3064, 144.5309
1648417355578320.00, 384.2365, 106.1366, 147.7727
1648417355614277.75, 385.8470, 107.3528, 144.1695
1648417355650540.25, 390.0480, 109.3637, 139.1032
1648417355684074.25, 391.4879, 109.4198, 136.5387
1648417355718869.00, 394.5603, 108.5041, 129.1599
1648417355754830.50, 396.5915, 108.3410, 127.6499
1648417355849974.75, 400.3335, 108.6246, -99.0000
1648417355883823.25, 410.1372, 112.9269, 121.4504
1648417355963086.00, 413.3760, 116.0096, -99.0000
1648417356061604.50, 418.2810, 121.5193, -99.0000
1648417356098961.50, 426.0318, 128.2091, 136.1922
1648417356135502.25, 429.8306, 129.9239, 136.2479
1648417356210154.75, 432.2745, 131.3664, -99.0000
1648417356246979.00, 433.9246, 134.2292, 132.7292
1648417356282268.00, 436.0679, 136.7838, 131.6124
1648417356318595.25, 437.5522, 138.4841, 133.1712
1648417356397258.50, 440.8362, 143.4619, -99.0000
1648417356473473.50, 438.2084, 153.9051, -99.0000
1648417356509867.00, 433.9878, 163.1673, 168.4231
1648417356547121.50, 431.1686, 167.4593, 173.8137
1648417356584377.75, 428.7913, 170.1785, 172.3080
1648417356620119.25, 427.9165, 170.7930, 173.5313
1648417356652425.00, 426.9152, 171.5686, 169.5591
1648417356689370.00, 426.7604, 171.4919, 168.6707
1648417356727301.00, 425.3312, 170.4870, 165.7944
1648417356769002.00, 426.2144, 170.4264, 162.4275
1648417356819055.00, 428.4532, 170.9300, 163.6501
1648417356898878.25, 429.8391, 176.8390, -99.0000
1648417356983818.25, 425.2635, 188.0174, -99.0000
1648417357018437.50, 415.1226, 202.8996, 195.7605
1648417357063034.50, 413.6238, 208.2288, 195.7536
1648417357100295.75, 413.0353, 209.8152, 194.8562
1648417357145430.00, 411.1138, 214.4300, 191.9161
1648417357188142.50, 409.1214, 226.1353, 198.8614
1648417357226879.75, 407.6774, 229.5014, 201.1170
1648417357269406.00, 404.5997, 235.1053, 204.4644
1648417357318905.00, 402.7104, 239.9403, 198.0996
1648417357359154.50, 402.0883, 247.0971, 195.1078
1648417357394811.25, 404.5673, 253.1392, 190.0226
1648417357432889.50, 406.0005, 257.5755, 181.8219
1648417357470335.25, 407.2397, 260.9941, 180.4154
1648417357503765.25, 407.3470, 266.1549, 184.3183
1648417357540320.50, 408.9035, 270.6278, 187.0934
1648417357575239.75, 407.9062, 271.5833, 189.3034
1648417357610412.00, 409.1697, 273.3015, 187.1367
1648417357641291.75, 410.3505, 274.4895, 186.0789
1648417357680354.25, 413.3046, 276.6226, 177.5281
1648417357722710.00, 414.0136, 277.5551, 176.8391
1648417357760185.50, 412.8506, 278.9663, 179.2430
1648417357810502.50, 414.7379, 283.0843, 177.7143
1648417357847912.25, 412.2921, 285.2314, 182.1636
1648417357887539.50, 409.6183, 285.7659, 187.8453
1648417357924747.00, 409.5147, 285.8529, 187.4191
1648417357962537.50, 409.5015, 285.4125, 187.0639
1648417358002509.50, 410.8027, 283.4307, 185.3293
1648417358036015.25, 412.2753, 280.7958, 182.5734
1648417358070492.00, 413.8624, 279.8922, 179.8860
1648417358134313.00, 417.8518, 279.1572, -99.0000
1648417358169450.25, 423.7744, 276.6175, 159.7108
1648417358205754.50, 429.1258, 273.5615, 148.6912
1648417358235522.75, 431.4010, 272.0051, 143.4440
1648417358271134.25, 436.1367, 269.2502, 134.4693
1648417358306199.50, 439.2146, 268.5512, 131.5840
1648417358341755.75, 444.6817, 270.4439, 130.5045
1648417358403262.50, 447.1502, 271.8645, -99.0000
1648417358438039.00, 454.7038, 276.5238, 139.4437
1648417358473899.25, 459.3037, 278.8994, 135.5383
1648417358508573.75, 462.2006, 279.9812, 132.8542
1648417358587298.00, 468.1365, 281.6470, -99.0000
1648417358623809.00, 474.2461, 282.8329, 124.5167
1648417358659294.75, 478.7421, 283.0552, 120.0757
1648417358702221.50, 480.8037, 282.8020, 117.0564
1648417358746643.00, 485.1636, 280.8132, 113.3468
1648417358784588.75, 491.1633, 277.9010, 115.0149
1648417358820485.75, 494.8611, 275.0986, 111.6757
1648417358859932.50, 499.7659, 272.2392, 105.5045
1648417358936871.50, 505.6150, 271.6955, -99.0000
1648417358973212.25, 512.3967, 273.9031, 104.4730
1648417359051121.25, 517.5113, 276.8969, -99.0000
1648417359112332.25, 525.6308, 284.4598, -99.0000
1648417359175987.75, 531.0522, 291.7435, -99.0000
1648417359244244.00, 535.0807, 300.3751, -99.0000
1648417359304361.75, 540.0943, 309.4382, -99.0000
1648417359358446.50, 540.4913, 314.0434, -99.0000
1648417359411917.75, 540.5220, 315.8252, -99.0000
1648417359467401.00, 540.5086, 315.4870, -99.0000
1648417359525026.50, 540.6826, 314.2764, -99.0000
1648417359587130.00, 540.5884, 312.3690, -99.0000
1648417359623842.50, 541.5781, 305.1309, 128.6420
1648417359656360.25, 541.2443, 301.7094, 123.5087
1648417359690950.25, 540.9108, 300.5702, 114.5408
1648417359722253.50, 541.1389, 298.3659, 110.5571
1648417359754830.00, 541.3709, 296.4233, 109.6174
1648417359787045.75, 541.5426, 293.1886, 98.4767
1648417359838120.75, 543.6293, 290.4057, 93.5061
1648417359873344.25, 543.4432, 283.5753, 92.9889
1648417359961207.50, 543.5145, 280.6932, -99.0000
1648417359995497.50, 544.2200, 277.3505, 95.7684
1648417360054244.25, 543.9206, 278.2755, 97.5699
1648417360093584.75, 543.3440, 276.8292, 102.2165
1648417360129855.00, 543.2144, 275.5197, 100.8180
1648417360168008.25, 543.3318, 274.4175, 104.0475
1648417360199613.75, 543.2030, 273.4232, 104.5932
1648417360235559.50, 542.9893, 270.0199, 100.6525
1648417360267707.75, 542.4215, 265.4767, 94.9694
1648417360300256.75, 542.3234, 263.3480, 91.3623
1648417360329823.25, 542.4212, 260.7095, 87.5968
1648417360366104.00, 542.3663, 253.3147, 78.6415
1648417360405445.25, 541.7005, 249.9504, 75.1041
1648417360437987.00, 538.4502, 243.0432, 62.1031
1648417360474057.00, 534.4532, 234.8110, 48.0847
1648417360508956.75, 532.2508, 230.6872, 45.0521
1648417360542916.25, 527.6434, 223.5847, 38.1479
1648417360578903.75, 526.1405, 220.7693, 35.9721
1648417360646365.25, 524.9645, 216.3078, -99.0000
1648417360686101.50, 520.4965, 206.3892, 21.2402
1648417360722611.50, 519.1962, 201.9933, 17.2681
1648417360759582.25, 517.4138, 199.4343, 19.0065
1648417360799760.75, 517.1250, 194.8203, 21.8106
1648417360835924.25, 517.5923, 189.8262, 20.2082
1648417360872522.25, 518.0069, 185.1922, 27.5369
1648417360908450.75, 518.1813, 182.7774, 29.5460
1648417360948594.50, 517.1856, 176.5559, 24.7527
1648417360987381.25, 516.9975, 171.8600, 24.1385
1648417361024387.25, 515.9260, 164.5343, 23.3336
1648417361059528.25, 515.6695, 158.4480, 18.6272
1648417361091480.75, 515.0566, 152.4029, 13.5044
1648417361125920.00, 514.1470, 149.1494, 10.2373
1648417361162166.75, 513.9335, 140.5873, 12.8805
1648417361201116.75, 515.6185, 136.7712, 18.2614
1648417361237732.50, 519.3283, 132.5774, 26.2475
1648417361274129.50, 520.8611, 126.8519, 25.1329
1648417361309287.50, 520.2014, 122.2637, 23.7700
1648417361344285.00, 519.4454, 115.2829, 17.2809
1648417361393767.25, 518.8828, 112.7461, 12.9621
1648417361429943.50, 516.7194, 104.0689, 10.2442
1648417361467505.50, 515.6506, 100.1107, 5.5216
1648417361502671.00, 515.0589, 93.6699, 17.2697
1648417361538824.00, 516.0199, 91.6603, 22.3944
1648417361575515.50, 517.2054, 86.7977, 19.4135
1648417361613729.00, 513.8840, 80.0508, 13.2984
1648417361650620.00, 511.3880, 77.6439, 11.1119
1648417361685051.25, 507.8933, 70.8236, 6.3806
1648417361724261.75, 503.7363, 66.8301, 359.2421
1648417361762882.00, 498.2542, 62.3158, 352.3979
1648417361800070.25, 495.1485, 59.2738, 348.8112
1648417361837004.00, 491.2262, 54.0097, 348.6995
1648417361872615.50, 488.0551, 52.1993, 348.3042
1648417361906858.75, 487.5436, 52.4393, 345.2653
1648417361944554.75, 481.9614, 50.7599, 339.9866
1648417361981596.00, 479.9219, 50.6365, 334.7977
1648417362024179.50, 475.0447, 50.7825, 325.6954
1648417362061829.75, 470.5879, 50.8031, 319.7187
1648417362165310.50, 467.1514, 53.7582, 310.4337
1648417362207519.75, 457.3003, 56.6795, 296.9370
1648417362250242.25, 452.2358, 58.2329, 296.4814
1648417362290114.25, 447.0105, 58.9111, 302.3770
1648417362325052.25, 443.5527, 60.0123, 299.7788
1648417362358241.50, 439.4370, 61.2258, 300.9748
1648417362394948.50, 438.1430, 61.3642, 302.4519
1648417362436122.75, 436.1719, 59.8669, 307.2482
1648417362466938.25, 435.5758, 59.9081, 308.8443
1648417362514242.25, 434.6548, 58.3182, 307.2008
1648417362559302.00, 430.0851, 57.1634, 300.3289
1648417362609055.25, 422.8912, 57.1221, 293.0022
1648417362657379.25, 414.8658, 57.6902, 289.4162
1648417362706157.75, 406.9582, 59.1183, 287.4855
1648417362744916.25, 396.5324, 62.6221, 282.4527
1648417362783693.25, 392.9510, 64.1800, 282.2987
1648417362822781.25, 387.2647, 66.5102, 275.7053
1648417362853279.50, 382.5287, 68.9013, 268.2615
1648417362892497.50, 380.1842, 70.2300, 266.1566
1648417362941941.00, 376.3069, 74.1156, 262.8683
1648417362991826.25, 373.9353, 73.3588, 268.5662
1648417363040373.50, 372.0424, 74.6779, 267.8963
1648417363079884.75, 366.3431, 75.2204, 276.4202
1648417363116105.25, 364.0767, 74.6938, 279.7519
1648417363151120.00, 360.0615, 73.1477, 281.6283
1648417363190680.75, 360.2010, 72.7316, 286.3067
1648417363228578.00, 360.3748, 72.5150, 284.8765
1648417363265122.00, 357.7367, 73.7037, 279.1733
1648417363307686.00, 356.3685, 76.0509, 272.6225
1648417363348635.75, 357.0595, 78.8768, 264.8460
1648417363386372.75, 357.0508, 81.6065, 259.1307
1648417363426355.75, 357.2385, 87.1762, 246.6498
1648417363462960.75, 357.6472, 92.8929, 238.8447
1648417363504998.00, 357.3439, 97.6720, 231.1035
1648417363545094.75, 357.2652, 100.8808, 230.5077
1648417363586387.25, 356.9015, 102.2455, 231.1690
1648417363625022.25, 355.9961, 105.7362, 237.3600
1648417363668296.25, 354.1817, 108.0623, 242.2898
1648417363715528.50, 350.8592, 111.9996, 237.2352
1648417363758103.25, 347.8350, 116.5426, 237.6269
1648417363796632.25, 345.2356, 118.9739, 239.1635
1648417363842614.50, 343.8054, 122.9053, 229.3718
1648417363881399.75, 343.6356, 126.9324, 221.1577
1648417363925683.50, 343.2002, 129.9143, 220.4485
1648417363966785.00, 342.5571, 136.1384, 216.9737
1648417363999413.50, 342.7750, 140.5064, 213.2542
1648417364037458.75, 342.8713, 146.7933, 214.6251
1648417364074515.50, 344.7999, 149.7199, 214.4578
1648417364106268.50, 345.6685, 150.4184, 212.7143
1648417364146752.75, 347.4871, 154.7063, 210.3700
1648417364187290.75, 348.7019, 158.4282, 208.8296
1648417364232520.00, 349.4954, 160.1610, 208.3965
1648417364269336.00, 351.7529, 164.0440, 202.3583
1648417364310220.75, 355.2667, 164.9060, 186.4181
1648417364348322.00, 360.9884, 167.7981, 172.2680
1648417364387152.00, 366.9596, 172.3311, 169.8506
1648417364424635.00, 369.6188, 174.2040, 169.5454
1648417364459798.25, 373.7767, 177.9717, 170.5772
1648417364497635.00, 377.8829, 183.0227, 175.9016
1648417364539468.50, 379.3719, 184.2838, 175.9910
1648417364577587.25, 382.3529, 188.2117, 171.3615
1648417364610964.00, 386.4466, 192.7594, 171.0091
1648417364647835.00, 387.4549, 195.1280, 171.3622
1648417364683796.50, 388.7594, 198.9880, 169.9705
1648417364762293.25, 388.2319, 203.2333, -99.0000
1648417364799988.00, 385.6401, 210.2357, 179.3427
1648417364837087.50, 383.4980, 215.0508, 184.8960
1648417364916715.00, 380.5170, 220.6422, -99.0000
1648417364953330.25, 375.7767, 224.2092, 201.2852
1648417364991122.50, 374.5627, 228.7279, 203.6717
1648417365027846.25, 373.8116, 232.3840, 198.9669
1648417365065125.25, 373.7356, 238.8929, 194.4927
1648417365111713.25, 375.6178, 243.0053, 187.7029
1648417365154808.25, 376.6712, 244.1541, 176.8205
1648417365202018.75, 377.8439, 245.3561, 172.8552
1648417365240870.00, 378.6983, 245.0577, 169.4933
1648417365365178.00, 378.6503, 243.8187, -99.0000
1648417365409922.75, 382.2040, 239.6506, 170.3057
1648417365466495.00, 381.9902, 238.9097, 174.9419
1648417365503150.25, 381.3257, 238.6357, 186.8611
1648417365543305.25, 379.0580, 240.5148, 191.6938
1648417365574233.00, 377.2762, 241.3298, 201.3036
1648417365609653.75, 370.0858, 242.7401, 211.3741
1648417365653771.00, 364.9339, 243.5937, 216.2657
1648417365722705.75, 353.9995, 245.0962, -99.0000
1648417365757404.75, 337.7836, 244.7519, 241.9851
1648417365796175.75, 329.4370, 243.8716, 246.4315
1648417365832408.25, 322.6314, 241.6230, 254.0734
1648417365868651.25, 319.3808, 241.1976, 254.6107
1648417365905861.25, 312.5808, 242.5992, 254.9841
1648417365941831.50, 309.2604, 244.2640, 255.3806
1648417365977439.25, 307.9354, 244.8811, 251.5125
1648417366010260.50, 304.3232, 245.1661, 253.0843
1648417366044100.25, 302.2963, 245.8065, 256.5452
1648417366076898.25, 296.2507, 246.8290, 256.4725
1648417366121227.25, 293.2414, 246.6067, 258.6235
1648417366158939.75, 286.9174, 244.3527, 269.9242
1648417366192144.00, 280.7825, 240.1831, 276.3003
1648417366228541.00, 276.3891, 238.0671, 277.8988
1648417366265061.50, 274.7286, 237.1319, 276.2416
1648417366302441.50, 269.9441, 236.9020, 274.7576
1648417366339795.00, 268.1397, 238.1218, 270.8840
1648417366378951.75, 268.2029, 239.7803, 268.3114
1648417366417303.50, 266.9147, 242.3084, 261.8764
1648417366459082.75, 266.0126, 245.7335, 254.8153
1648417366506419.00, 263.4964, 251.4570, 251.6193
1648417366540246.75, 261.5087, 255.2421, 253.3211
1648417366576807.25, 260.9213, 257.4339, 255.2375
1648417366611017.75, 259.8318, 262.6918, 250.3389
1648417366647087.50, 260.4030, 264.8242, 245.0903
1648417366679938.25, 260.9743, 269.8944, 237.5302
1648417366749761.25, 261.8762, 275.5934, 229.7092
1648417366787897.50, 264.3706, 280.0545, 219.6294
1648417366825343.00, 265.5851, 281.7049, 215.5865
1648417366861529.00, 268.3734, 284.1918, 210.3766
1648417366907498.25, 271.7526, 289.2340, 207.1135
1648417366945741.75, 274.3262, 292.3162, 201.5346
1648417366984429.25, 275.6866, 293.8809, 199.8664
1648417367024656.75, 278.9161, 299.7447, 198.8130
1648417367055126.00, 281.8479, 305.5474, 193.9246
1648417367086117.50, 284.2434, 311.2370, 189.6542
1648417367124469.50, 285.1037, 314.2908, 190.0931
1648417367160975.25, 284.3581, 316.3876, 193.2691
1648417367196597.50, 284.7894, 320.6378, 190.4991
1648417367239915.50, 285.0300, 323.8329, 179.6372
1648417367284762.00, 284.4604, 324.7046, 180.9499
1648417367331043.00, 285.3054, 322.5358, 182.3440
1648417367377597.00, 286.8518, 320.5880, 180.2085
1648417367413812.00, 289.4486, 318.3687, 172.8977
1648417367455033.50, 290.7497, 315.3290, 170.5238
1648417367491037.50, 291.6406, 314.4396, 167.1350
1648417367593168.50, 292.9504, 314.7407, -99.0000
1648417367630593.75, 288.4332, 315.9735, 181.8910
1648417367709234.75, 286.7120, 316.0560, -99.0000
1648417367754547.75, 282.8156, 313.4422, 182.3065
1648417367807024.00, 284.3442, 313.0635, 178.2584
1648417367904452.25, 286.8544, 312.1863, 176.4009
1648417367943377.75, 289.1114, 310.1830, 166.9825
1648417368006459.50, 290.5064, 308.3812, 159.3946
1648417368047294.25, 291.4703, 307.3789, 162.6321
1648417368089647.25, 293.1665, 308.5173, 159.4447
1648417368141413.75, 294.3756, 309.7963, 159.8708
1648417368188920.75, 294.5819, 309.4584, 164.1400
1648417368228237.00, 292.5772, 309.5407, 168.2511
1648417368259488.75, 292.2006, 309.7354, 169.4213
1648417368293392.00, 292.1205, 310.5933, 169.3758
1648417368335974.00, 291.8643, 310.6842, 169.6928
1648417368379530.25, 290.6326, 311.1560, 174.9831
1648417368429026.50, 290.2151, 312.6878, 184.3290
1648417368477591.75, 289.7092, 317.4629, 188.6116
1648417368516668.25, 286.8593, 323.4955, 190.9729
1648417368551782.25, 281.5469, 330.0421, 203.4349
1648417368590104.25, 277.8097, 335.4746, 208.7127
1648417368628503.00, 276.2985, 338.6122, 207.0296
1648417368667388.75, 276.4253, 341.9751, 203.3967
1648417368702983.25, 276.5387, 345.8797, 197.0088
1648417368741767.75, 277.5224, 349.9156, 196.0747
1648417368778742.50, 277.6730, 351.4743, 196.6497
1648417368859857.50, 276.7741, 355.7329, -99.0000
1648417368923690.25, 268.9899, 361.2295, -99.0000
1648417368965407.50, 267.8856, 361.7600, 212.0322
1648417369001688.50, 268.0171, 360.7713, 209.9322
1648417369037371.50, 269.3416, 363.6276, 209.0584
1648417369070296.50, 271.4812, 366.0673, 208.8585
1648417369106274.00, 272.9309, 367.0517, 208.7592
1648417369142369.25, 274.7393, 368.8433, 206.3266
1648417369179140.25, 278.6783, 372.7594, 199.1511
1648417369213032.50, 281.7670, 374.6303, 191.2749
1648417369285423.00, 285.5725, 376.8462, 183.2333
1648417369330467.75, 291.2528, 380.4406, 165.3307
1648417369397206.75, 298.2440, 380.8830, 156.9166
1648417369435784.25, 307.4590, 382.6815, 148.0108
1648417369473968.25, 313.3917, 383.9635, 148.3443
1648417369518928.75, 317.3237, 384.6524, 147.0578
1648417369563044.50, 324.8392, 382.5033, 136.6070
1648417369608857.75, 329.9620, 381.5267, 129.5412
1648417369647468.25, 337.1982, 380.0071, 128.0472
1648417369682107.00, 342.6434, 380.7054, 124.7767
1648417369719635.25, 348.0941, 382.3508, 124.0352
1648417369757054.75, 349.8225, 383.7403, 126.2468
1648417369793894.50, 352.9399, 386.6944, 128.2409
1648417369833612.25, 357.7475, 389.2109, 128.5963
1648417369869494.00, 359.8047, 390.3841, 131.9622
1648417369912209.25, 364.2701, 393.1747, 133.0648
1648417369946906.75, 369.9867, 395.9117, 132.4370
1648417369979015.75, 374.6549, 398.8742, 134.4672
1648417370014638.50, 376.6548, 399.7823, 130.1318
1648417370051285.00, 380.0363, 404.1711, 137.7424
1648417370086812.00, 380.9633, 405.7859, 137.1847
1648417370164570.00, 382.6151, 409.8020, -99.0000
1648417370225955.50, 382.7111, 418.8740, -99.0000
1648417370284659.00, 379.4043, 425.3590, -99.0000
1648417370323469.25, 379.8421, 430.2110, 167.7537
1648417370359143.50, 379.8092, 431.2469, 165.0028
1648417370390298.50, 380.6314, 431.5436, 161.3562
1648417370421711.75, 381.5318, 431.9296, 157.8414
1648417370452750.50, 382.1183, 432.0260, 153.6932
1648417370483858.50, 382.9985, 432.1987, 151.0393
1648417370518576.00, 384.9328, 430.9830, 140.4459
1648417370559098.00, 385.2705, 430.5623, 138.0295
1648417370600319.00, 387.2749, 428.9044, 138.9905
1648417370630528.00, 385.9644, 427.9496, 136.3798
1648417370666571.25, 386.9385, 427.2786, 135.5572
1648417370702110.25, 388.8182, 426.2124, 139.2969
1648417370743294.50, 389.7754, 427.6414, 147.4827
1648417370807442.25, 388.9099, 430.1146, -99.0000
1648417370861059.25, 382.0909, 439.3864, -99.0000
1648417370921451.75, 369.8372, 449.5918, -99.0000
1648417370983942.25, 361.9026, 453.2019, -99.0000
1648417371027949.50, 358.9711, 450.7559, 198.5731
1648417371059122.50, 359.1392, 449.6709, 193.9179
1648417371094201.50, 360.4057, 449.9495, 191.0046
1648417371124395.00, 361.5163, 449.2552, 191.2301
1648417371162414.00, 364.4720, 447.9523, 190.5748
1648417371199546.75, 365.6437, 447.7807, 189.1998
1648417371228892.00, 368.3237, 446.3371, 184.4105
1648417371315884.50, 368.7132, 446.0503, -99.0000
1648417371382380.25, 369.3301, 444.5179, 177.8851
1648417371417209.75, 368.4682, 442.6108, 176.5636
1648417371459306.50, 367.7456, 442.6592, 175.6530
1648417371501070.50, 367.2129, 442.7001, 177.6897
1648417371536234.50, 366.7310, 442.5271, 179.6172
1648417371573730.25, 366.3671, 442.6085, 177.6344
1648417371656224.25, 366.7221, 443.4696, -99.0000
1648417371701924.00, 363.7171, 444.5493, -99.0000
1648417371756887.50, 361.7830, 445.8928, -99.0000
1648417371816969.75, 359.2857, 446.6378, -99.0000
1648417371897084.50, 352.3707, 447.6634, -99.0000
1648417371979666.25, 344.8139, 447.8974, -99.0000
1648417372055191.50, 340.3631, 447.7470, -99.0000
1648417372093179.50, 339.0095, 448.4426, 214.9697
1648417372155060.00, 337.5619, 449.5881, -99.0000
1648417372237112.75, 332.7693, 451.1326, -99.0000
1648417372318552.75, 322.3599, 450.6952, -99.0000
1648417372397203.25, 316.7594, 450.7548, -99.0000
1648417372461756.25, 312.4348, 454.4892, -99.0000
1648417372499063.25, 311.5496, 457.1831, 226.8906
1648417372535187.00, 311.1205, 458.2869, 226.1115
1648417372571079.25, 312.7553, 458.3997, 222.2638
1648417372611862.50, 314.8186, 459.0074, 216.4204
1648417372650773.50, 315.8413, 460.3851, 215.3004
1648417372687618.75, 318.1113, 463.1617, 211.2705
1648417372723110.50, 319.7226, 463.8174, 212.5443
1648417372833102.25, 319.7600, 464.2699, -99.0000
1648417372936952.50, 320.0528, 466.2685, -99.0000
1648417372982153.75, 320.2817, 466.0528, 220.9883
1648417373012663.50, 319.3031, 465.4146, 221.2650
1648417373048963.00, 318.3745, 465.7709, 216.6627
1648417373081648.25, 316.9153, 465.2492, 214.8527
1648417373115039.00, 317.4771, 465.0771, 210.9893
1648417373149381.75, 317.1663, 464.9648, 209.9479
1648417373182795.50, 317.6872, 465.7645, 210.7605
1648417373213519.25, 317.5524, 465.7410, 210.1798
1648417373246478.25, 317.4318, 465.8458, 209.9048
1648417373276874.75, 317.3408, 465.8831, 209.3883
1648417373307552.25, 316.3547, 465.5020, 209.7753
1648417373338395.50, 315.7099, 464.5613, 210.8701
1648417373368036.00, 315.7695, 464.5535, 210.8588
1648417373400171.50, 314.4299, 463.9204, 210.5975
1648417373429359.75, 315.2236, 465.7855, 209.8028
1648417373459195.50, 315.0653, 465.9817, 208.6518
1648417373490331.00, 315.4413, 466.4166, 203.5335
1648417373521275.50, 316.2538, 466.7102, 201.6906
1648417373553083.75, 314.9249, 466.4739, 200.9064
1648417373583381.25, 314.6646, 466.5833, 199.5810
1648417373614631.25, 315.4836, 466.6665, 198.0207
1648417373646780.25, 315.4619, 465.5484, 196.9180
1648417373676597.00, 314.3239, 465.2137, 198.1647
1648417373707367.25, 314.3106, 466.2695, 198.6323
1648417373738455.50, 314.6252, 466.2000, 200.3915
1648417373768911.50, 314.4855, 466.8995, 200.7795
1648417373801261.75, 314.8507, 466.8175, 202.3651
1648417373831052.50, 315.4080, 465.9861, 203.2350
1648417373863942.25, 315.3792, 466.6305, 204.6301
1648417373895261.00, 315.8447, 466.7191, 206.2791
1648417373925630.00, 315.8929, 466.6759, 206.6698
1648417373957304.50, 315.8638, 466.7740, 206.5296
1648417373988337.25, 316.2818, 466.0139, 206.3083
1648417374021241.75, 315.5968, 464.9882, 208.3919
1648417374051500.75, 315.7577, 465.2638, 208.5677
1648417374082398.50, 315.7937, 465.1738, 208.3193
1648417374114116.50, 315.9652, 463.6054, 207.8740
1648417374143292.50, 316.5989, 464.6076, 205.6565
1648417374174075.75, 315.6936, 464.9726, 206.0637
1648417374205260.25, 316.3101, 463.6451, 206.3834
1648417374235086.00, 316.5568, 463.8537, 206.9997
1648417374266993.25, 317.7716, 465.6463, 205.5297
1648417374298002.75, 319.3347, 466.1749, 207.7006
1648417374332091.25, 319.7463, 466.2865, 209.2097
1648417374362892.00, 319.8096, 466.7535, 211.8797
1648417374393934.50, 320.5933, 466.2235, 208.8655
1648417374430280.75, 320.1905, 465.6802, 206.8850
1648417374463386.00, 320.2952, 466.1414, 205.4014
1648417374530719.00, 317.8174, 465.2198, -99.0000
1648417374566023.50, 321.1801, 465.6674, 210.1609
1648417374597120.75, 321.2292, 464.3449, 209.7466
1648417374627365.75, 321.4946, 465.0093, 208.8229
1648417374659560.75, 321.8365, 464.9464, 209.8793
1648417374690587.00, 321.8133, 464.7447, 210.4421
1648417374720926.25, 322.7541, 464.7824, 210.2642
1648417374752036.25, 322.9080, 464.5869, 211.3353
1648417374782578.00, 323.7274, 463.9456, 210.8096
1648417374811447.75, 324.7370, 464.7247, 209.1229
1648417374845288.75, 325.4378, 464.3834, 209.1515
1648417374876413.25, 326.0717, 464.5137, 209.6071
1648417374907485.25, 326.8535, 465.4085, 211.3804
1648417374938826.25, 327.3395, 465.6133, 215.0944
1648417374969332.00, 327.4961, 465.4592, 215.6413
1648417375001591.75, 327.4941, 464.5168, 215.2633
1648417375031327.00, 327.7908, 463.9273, 216.5438
1648417375064725.25, 328.6997, 463.3886, 215.9975
1648417375098408.50, 332.7458, 463.6913, 208.7883
1648417375131046.25, 335.0587, 463.2873, 205.4160
1648417375164086.25, 335.9739, 462.8568, 206.0106
1648417375199604.00, 336.7026, 462.0663, 206.7761
1648417375233959.25, 341.4038, 462.6338, 200.8667
1648417375281550.50, 344.4797, 463.2739, 195.9924
1648417375318821.75, 350.5339, 463.2445, 187.2352
1648417375354787.00, 352.6894, 463.2358, 184.8038
