time (ms),membrane voltage (mV)
95.532,-54.32774
95.536,-54.75498
95.54,-55.32456
95.544,-55.9652
95.548,-56.60606
95.552,-57.03308
95.556,-57.31798
95.56,-57.81628
95.564,-58.0299
95.568,-58.38586
95.572,-58.5282
95.576,-58.95544
95.58,-59.0265
95.584,-59.24012
95.588,-59.16906
95.592,-59.24012
95.596,-59.16906
95.6,-59.24012
95.604,-59.24012
95.608,-59.16906
95.612,-59.3114
95.616,-59.24012
95.62,-59.24012
95.624,-59.3114
95.628,-59.16906
95.632,-59.09778
95.636,-58.88416
95.64,-58.67054
95.644,-58.38586
95.648,-58.17224
95.652,-58.24352
95.656,-58.24352
95.66,-58.31458
95.664,-58.45714
95.668,-58.45714
95.672,-58.17224
95.676,-57.81628
95.68,-57.31798
95.684,-56.67712
95.688,-56.32116
95.692,-56.17882
95.696,-56.10754
95.7,-56.32116
95.704,-56.53478
95.708,-56.81946
95.712,-56.96202
95.716,-57.03308
95.72,-56.96202
95.724,-56.89074
95.728,-56.81946
95.732,-56.96202
95.736,-57.03308
95.74,-57.38904
95.744,-57.67394
95.748,-58.10096
95.752,-58.59948
95.756,-58.95544
95.76,-59.3114
95.764,-59.52502
95.768,-59.73864
95.772,-59.8097
95.776,-60.02332
95.78,-60.30822
95.784,-60.73524
95.788,-61.23354
95.792,-61.66078
95.796,-61.94568
95.8,-62.08802
95.804,-62.01674
95.808,-62.01674
95.812,-61.94568
95.816,-61.94568
95.82,-62.01674
95.824,-62.08802
95.828,-62.15908
95.832,-62.23036
95.836,-62.08802
95.84,-61.80312
95.844,-61.44716
95.848,-61.23354
95.852,-60.94886
95.856,-60.87758
95.86,-60.94886
95.864,-60.87758
95.868,-60.94886
95.872,-61.02014
95.876,-61.02014
95.88,-61.02014
95.884,-61.0912
95.888,-61.16248
95.892,-61.23354
95.896,-61.23354
95.9,-61.51844
95.904,-61.80312
95.908,-62.01674
95.912,-62.51526
95.916,-62.87122
95.92,-63.29824
95.924,-63.6542
95.928,-63.9391
95.932,-64.29506
95.936,-64.57974
95.94,-65.00698
95.944,-65.29166000000001
95.948,-65.7189
95.952,-66.07486
95.956,-66.2172
95.96,-66.43082
95.964,-66.43082
95.968,-66.43082
95.972,-66.43082
95.976,-66.5021
95.98,-66.85806
95.984,-67.2853
95.988,-67.85488
95.992,-68.28190000000001
95.996,-68.70914
96.0,-68.92276
96.004,-69.0651
96.008,-69.13638
96.012,-69.27871999999999
96.016,-69.49234
96.02,-69.70596
96.024,-69.99064
96.028,-70.41788
96.032,-70.56022
96.036,-70.70256
96.04,-70.8449
96.044,-70.91618
96.048,-71.1298
96.052,-71.05852
96.056,-71.05852
96.06,-71.1298
96.064,-71.34342
96.068,-71.48576
96.072,-71.84172
96.076,-72.05534
96.08,-72.26895999999999
96.084,-72.4113
96.088,-72.1264
96.092,-71.84172
96.096,-71.48576
96.1,-71.41448
96.104,-71.27214000000001
96.108,-71.34342
96.112,-71.27214000000001
96.116,-71.27214000000001
96.12,-71.05852
96.124,-70.8449
96.128,-70.3466
96.132,-69.91936
96.136,-69.5634
96.14,-69.42106
96.144,-69.20744
96.148,-69.27871999999999
96.152,-69.20744
96.156,-69.20744
96.16,-69.0651
96.164,-69.13638
96.168,-69.0651
96.172,-69.13638
96.176,-69.20744
96.18,-69.20744
96.184,-69.27871999999999
96.188,-69.0651
96.192,-68.92276
96.196,-68.63786
96.2,-68.49552
96.204,-68.21084
96.208,-68.06828
96.212,-67.99722
96.216,-67.92594
96.22,-67.99722
96.224,-67.92594
96.228,-67.92594
96.232,-67.99722
96.236,-67.99722
96.24,-67.85488
96.244,-67.64126
96.248,-67.21402
96.252,-66.71572
96.256,-66.35976
96.26,-65.93252
96.264,-65.86124
96.268,-65.93252
96.272,-65.93252
96.276,-66.07486
96.28,-66.2172
96.284,-66.14614
96.288,-65.93252
96.292,-65.79017999999999
96.296,-65.57656
96.3,-65.36294
96.304,-65.29166000000001
96.308,-65.00698
96.312,-64.79336
96.316,-64.7223
96.32,-64.50868
96.324,-64.29506
96.328,-64.01016
96.332,-63.72548
96.336,-63.4408
96.34,-63.36952
96.344,-63.08462
96.348,-62.94228
96.352,-62.87122
96.356,-62.79994
96.36,-62.58632
96.364,-62.23036
96.368,-61.66078
96.372,-61.02014
96.376,-60.37928
96.38,-59.73864
96.384,-59.24012
96.388,-58.8131
96.392,-58.5282
96.396,-58.24352
96.4,-57.88756
96.404,-57.5316
96.408,-56.89074
96.412,-56.32116
96.416,-55.75158
96.42,-55.25328
96.424,-54.82604
96.428,-54.6837
96.432,-54.61242
96.436,-54.47008
96.44,-54.47008
96.444,-54.32774
96.448,-54.25646
96.452,-54.1854
96.456,-54.25646
96.46,-54.32774
96.464,-54.25646
96.468,-54.32774
96.472,-54.1854
96.476,-53.82944
96.48,-53.4022
96.484,-52.83262
96.488,-52.19198
96.492,-51.8358
96.496,-51.55112
96.5,-51.3375
96.504,-51.26644
96.508,-51.47984
96.512,-51.6224
96.516,-51.90708
96.52,-52.26304
96.524,-52.26304
96.528,-52.33432
96.532,-52.1207
96.536,-51.90708
96.54,-51.69346
96.544,-51.69346
96.548,-51.76474
96.552,-52.04942
96.556,-52.47666
96.56,-52.9039
96.564,-53.1173
96.568,-53.25986
96.572,-53.4022
96.576,-53.4022
96.58,-53.54454
96.584,-53.68688
96.588,-53.9005
96.592,-54.1854
96.596,-54.47008
96.6,-54.75498
96.604,-54.96838
96.608,-55.182
96.612,-55.25328
96.616,-55.25328
96.62,-55.32456
96.624,-55.39562
96.628,-55.53796
96.632,-55.68052
96.636,-55.75158
96.64,-56.03648
96.644,-56.10754
96.648,-56.32116
96.652,-56.32116
96.656,-56.17882
96.66,-56.10754
96.664,-55.9652
96.668,-55.82286
96.672,-55.89392
96.676,-55.9652
96.68,-56.17882
96.684,-56.32116
96.688,-56.4635
96.692,-56.39244
96.696,-56.39244
96.7,-56.2501
96.704,-56.2501
96.708,-56.39244
96.712,-56.67712
96.716,-56.89074
96.72,-57.10436
96.724,-57.31798
96.728,-57.5316
96.732,-57.67394
96.736,-57.95862
96.74,-58.31458
96.744,-58.67054
96.748,-59.0265
96.752,-59.45374
96.756,-59.73864
96.76,-59.95204
96.764,-60.02332
96.768,-59.88098
96.772,-59.95204
96.776,-59.88098
96.78,-59.95204
96.784,-59.95204
96.788,-60.0946
96.792,-60.45056
96.796,-60.80652
96.8,-61.02014
96.804,-61.30482
96.808,-61.23354
96.812,-61.02014
96.816,-60.66418
96.82,-60.30822
96.824,-59.88098
96.828,-59.88098
96.832,-59.8097
96.836,-59.8097
96.84,-59.8097
96.844,-59.88098
96.848,-59.59608
96.852,-59.24012
96.856,-58.88416
96.86,-58.31458
96.864,-57.95862
96.868,-57.5316
96.872,-57.2467
96.876,-56.89074
96.88,-56.60606
96.884,-56.53478
96.888,-56.4635
96.892,-56.4635
96.896,-56.2501
96.9,-56.10754
96.904,-55.9652
96.908,-55.82286
96.912,-55.82286
96.916,-55.9652
96.92,-56.17882
96.924,-56.32116
96.928,-56.4635
96.932,-56.4635
96.936,-56.39244
96.94,-56.03648
96.944,-55.60924
96.948,-55.182
96.952,-54.89732
96.956,-54.54136
96.96,-54.47008
96.964,-54.1854
96.968,-53.97178
96.972,-53.54454
96.976,-53.25986
96.98,-52.83262
96.984,-52.33432
96.988,-52.04942
96.992,-51.90708
96.996,-51.6224
97.0,-51.47984
97.004,-51.3375
97.008,-51.19516
97.012,-51.12388
97.016,-51.05282
97.02,-51.12388
97.024,-51.12388
97.028,-51.55112
97.032,-51.90708
97.036,-52.40538
97.04,-52.9039
97.044,-53.4022
97.048,-53.9005
97.052,-54.32774
97.056,-54.54136
97.06,-54.6837
97.064,-54.89732
97.068,-55.11094
97.072,-55.53796
97.076,-56.17882
97.08,-56.96202
97.084,-57.67394
97.088,-58.17224
97.092,-58.31458
97.096,-58.38586
97.1,-58.10096
97.104,-57.88756
97.108,-57.81628
97.112,-57.67394
97.116,-57.60266
97.12,-57.67394
97.124,-57.46032
97.128,-57.31798
97.132,-57.03308
97.136,-56.53478
97.14,-56.03648
97.144,-55.4669
97.148,-54.82604
97.152,-54.32774
97.156,-53.75816
97.16,-53.4022
97.164,-53.04624
97.168,-52.619
97.172,-52.26304
97.176,-51.90708
97.18,-51.55112
97.184,-51.12388
97.188,-50.76792
97.192,-50.5543
97.196,-50.48324
97.2,-50.48324
97.204,-50.5543
97.208,-50.62558
97.212,-50.48324
97.216,-50.26962
97.22,-49.77132
97.224,-49.20174
97.228,-48.56088
97.232,-48.20492
97.236,-47.70662
97.24,-47.42172
97.244,-47.20832
97.248,-47.06576
97.252,-46.92342
97.256,-46.85214
97.26,-46.7098
97.264,-46.78108
97.268,-46.92342
97.272,-47.13704
97.276,-47.35066
97.28,-47.56428
97.284,-47.77768
97.288,-48.06258
97.292,-48.20492
97.296,-48.41854
97.3,-48.48982
97.304,-48.7745
97.308,-48.84578
97.312,-49.13046
97.316,-49.48642
97.32,-49.91366
97.324,-50.5543
97.328,-50.98154
97.332,-51.3375
97.336,-51.47984
97.34,-51.47984
97.344,-51.40878
97.348,-51.3375
97.352,-51.6224
97.356,-52.04942
97.36,-52.47666
97.364,-52.97496
97.368,-53.4022
97.372,-53.54454
97.376,-53.61582
97.38,-53.47348
97.384,-53.18858
97.388,-52.9039
97.392,-52.54794
97.396,-52.33432
97.4,-52.1207
97.404,-51.90708
97.408,-51.90708
97.412,-51.76474
97.416,-51.69346
97.42,-51.69346
97.424,-51.47984
97.428,-51.26644
97.432,-51.12388
97.436,-50.98154
97.44,-50.91026
97.444,-50.76792
97.448,-50.8392
97.452,-50.76792
97.456,-50.62558
97.46,-50.3409
97.464,-49.98472
97.468,-49.62876
97.472,-49.48642
97.476,-49.41536
97.48,-49.48642
97.484,-49.70004
97.488,-49.91366
97.492,-49.98472
97.496,-50.19834
97.5,-50.19834
97.504,-50.3409
97.508,-50.3409
97.512,-50.3409
97.516,-50.3409
97.52,-50.3409
97.524,-50.26962
97.528,-50.12728
97.532,-49.98472
97.536,-49.77132
97.54,-49.41536
97.544,-48.91684
97.548,-48.48982
97.552,-48.06258
97.556,-47.77768
97.56,-47.63534
97.564,-47.56428
97.568,-47.63534
97.572,-47.77768
97.576,-47.77768
97.58,-47.70662
97.584,-47.56428
97.588,-47.42172
97.592,-47.493
97.596,-47.70662
97.6,-48.20492
97.604,-48.70322
97.608,-49.34408
97.612,-49.91366
97.616,-50.26962
97.62,-50.41196
97.624,-50.5543
97.628,-50.76792
97.632,-50.91026
97.636,-51.26644
97.64,-51.69346
97.644,-52.1207
97.648,-52.619
97.652,-52.97496
97.656,-53.4022
97.66,-53.61582
97.664,-53.75816
97.668,-53.9005
97.672,-53.9005
97.676,-53.9005
97.68,-53.97178
97.684,-54.32774
97.688,-54.6837
97.692,-55.182
97.696,-55.82286
97.7,-56.2501
97.704,-56.67712
97.708,-56.89074
97.712,-57.03308
97.716,-57.17542
97.72,-57.46032
97.724,-57.67394
97.728,-58.0299
97.732,-58.38586
97.736,-58.59948
97.74,-58.67054
97.744,-58.67054
97.748,-58.8131
97.752,-58.74182
97.756,-58.8131
97.76,-58.95544
97.764,-58.95544
97.768,-59.09778
97.772,-59.24012
97.776,-59.24012
97.78,-59.38268
97.784,-59.45374
97.788,-59.59608
97.792,-59.59608
97.796,-59.73864
97.8,-59.8097
97.804,-59.88098
97.808,-60.02332
97.812,-60.23694
97.816,-60.37928
97.82,-60.45056
97.824,-60.37928
97.828,-60.23694
97.832,-60.0946
97.836,-59.73864
97.84,-59.66736
97.844,-59.73864
97.848,-59.73864
97.852,-59.95204
97.856,-60.02332
97.86,-60.0946
97.864,-59.8097
97.868,-59.45374
97.872,-59.09778
97.876,-58.59948
97.88,-58.31458
97.884,-58.0299
97.888,-58.0299
97.892,-58.17224
97.896,-58.31458
97.9,-58.24352
97.904,-58.10096
97.908,-57.81628
97.912,-57.46032
97.916,-57.2467
97.92,-56.96202
97.924,-57.03308
97.928,-57.17542
97.932,-57.46032
97.936,-57.81628
97.94,-58.17224
97.944,-58.5282
97.948,-58.8131
97.952,-58.88416
97.956,-59.0265
97.96,-59.0265
97.964,-59.16906
97.968,-59.38268
97.972,-59.66736
97.976,-60.23694
97.98,-60.66418
97.984,-60.94886
97.988,-61.0912
97.992,-61.02014
97.996,-60.87758
98.0,-60.73524
98.004,-60.73524
98.008,-60.80652
98.012,-60.94886
98.016,-61.0912
98.02,-61.30482
98.024,-61.16248
98.028,-61.0912
98.032,-60.87758
98.036,-60.5929
98.04,-60.37928
98.044,-60.0946
98.048,-59.88098
98.052,-59.59608
98.056,-59.3114
98.06,-59.16906
98.064,-58.88416
98.068,-58.59948
98.072,-58.17224
98.076,-57.81628
98.08,-57.5316
98.084,-57.2467
98.088,-57.10436
98.092,-57.10436
98.096,-57.2467
98.1,-57.31798
98.104,-57.38904
98.108,-57.38904
98.112,-57.17542
98.116,-56.89074
98.12,-56.67712
98.124,-56.53478
98.128,-56.60606
98.132,-56.81946
98.136,-57.31798
98.14,-57.67394
98.144,-58.0299
98.148,-58.17224
98.152,-58.17224
98.156,-58.10096
98.16,-57.95862
98.164,-57.88756
98.168,-57.95862
98.172,-57.95862
98.176,-57.95862
98.18,-57.95862
98.184,-57.88756
98.188,-57.60266
98.192,-57.17542
98.196,-56.67712
98.2,-56.10754
98.204,-55.75158
98.208,-55.39562
98.212,-55.03966
98.216,-55.03966
98.22,-55.11094
98.224,-55.11094
98.228,-55.182
98.232,-55.182
98.236,-54.96838
98.24,-54.75498
98.244,-54.54136
98.248,-54.54136
98.252,-54.6837
98.256,-54.89732
98.26,-55.39562
98.264,-55.82286
98.268,-56.32116
98.272,-56.67712
98.276,-56.89074
98.28,-57.10436
98.284,-57.31798
98.288,-57.67394
98.292,-58.10096
98.296,-58.67054
98.3,-59.24012
98.304,-59.88098
98.308,-60.52162
98.312,-61.02014
98.316,-61.44716
98.32,-61.73206
98.324,-62.01674
98.328,-62.08802
98.332,-62.08802
98.336,-62.01674
98.34,-61.94568
98.344,-61.80312
98.348,-61.44716
98.352,-61.23354
98.356,-60.87758
98.36,-60.5929
98.364,-60.23694
98.368,-59.95204
98.372,-59.8097
98.376,-59.8097
98.38,-59.8097
98.384,-59.95204
98.388,-60.02332
98.392,-60.0946
98.396,-60.0946
98.4,-59.88098
98.404,-59.66736
98.408,-59.59608
98.412,-59.8097
98.416,-60.02332
98.42,-60.52162
98.424,-61.16248
98.428,-61.66078
98.432,-62.01674
98.436,-62.01674
98.44,-62.30164
98.444,-62.23036
98.448,-62.30164
98.452,-62.44398
98.456,-62.79994
98.46,-63.1559
98.464,-63.4408
98.468,-63.79676
98.472,-63.9391
98.476,-64.08144
98.48,-64.15272
98.484,-64.08144
98.488,-64.08144
98.492,-64.15272
98.496,-64.29506
98.5,-64.4374
98.504,-64.65102
98.508,-64.9357
98.512,-64.86464
98.516,-64.7223
98.52,-64.57974
98.524,-64.22378
98.528,-63.79676
98.532,-63.4408
98.536,-63.22718
98.54,-63.29824
98.544,-63.72548
98.548,-64.08144
98.552,-64.50868
98.556,-64.7223
98.56,-64.65102
98.564,-64.50868
98.568,-64.36634
98.572,-64.22378
98.576,-64.01016
98.58,-63.86782
98.584,-63.79676
98.588,-63.58314
98.592,-63.36952
98.596,-63.1559
98.6,-62.72866
98.604,-62.58632
98.608,-62.23036
98.612,-61.8744
98.616,-61.51844
98.62,-61.0912
98.624,-60.73524
98.628,-60.37928
98.632,-59.95204
98.636,-59.52502
98.64,-59.0265
98.644,-58.5282
98.648,-57.95862
98.652,-57.38904
98.656,-56.96202
98.66,-56.67712
98.664,-56.39244
98.668,-56.39244
98.672,-56.39244
98.676,-56.17882
98.68,-55.89392
98.684,-55.4669
98.688,-54.89732
98.692,-54.39902
98.696,-54.04284
98.7,-53.82944
98.704,-53.97178
98.708,-54.1854
98.712,-54.39902
98.716,-54.54136
98.72,-54.61242
98.724,-54.47008
98.728,-54.1854
98.732,-53.9005
98.736,-53.61582
98.74,-53.4022
98.744,-53.4022
98.748,-53.33092
98.752,-53.33092
98.756,-53.54454
98.76,-53.61582
98.764,-53.82944
98.768,-53.9005
98.772,-53.97178
98.776,-54.1854
98.78,-54.32774
98.784,-54.6837
98.788,-55.11094
98.792,-55.60924
98.796,-56.17882
98.8,-56.7484
98.804,-57.10436
98.808,-57.5316
98.812,-57.81628
98.816,-57.95862
98.82,-58.38586
98.824,-58.88416
98.828,-59.66736
98.832,-60.37928
98.836,-61.23354
98.84,-61.80312
98.844,-62.15908
98.848,-62.23036
98.852,-62.15908
98.856,-62.01674
98.86,-61.73206
98.864,-61.51844
98.868,-61.51844
98.872,-61.30482
98.876,-61.0912
98.88,-60.94886
98.884,-60.80652
98.888,-60.66418
98.892,-60.73524
98.896,-60.80652
98.9,-60.87758
98.904,-61.0912
98.908,-61.30482
98.912,-61.58972
98.916,-61.94568
98.92,-62.44398
98.924,-62.72866
98.928,-62.87122
98.932,-63.01356
98.936,-62.94228
98.94,-62.94228
98.944,-63.01356
98.948,-63.1559
98.952,-63.29824
98.956,-63.36952
98.96,-63.36952
98.964,-63.08462
98.968,-62.51526
98.972,-61.8744
98.976,-61.02014
98.98,-60.30822
98.984,-59.73864
98.988,-59.52502
98.992,-59.59608
98.996,-59.8097
99.0,-60.0946
99.004,-60.52162
99.008,-60.66418
99.012,-60.80652
99.016,-60.87758
99.02,-60.87758
99.024,-60.87758
99.028,-61.02014
99.032,-61.23354
99.036,-61.51844
99.04,-61.66078
99.044,-61.73206
99.048,-61.66078
99.052,-61.58972
99.056,-61.66078
99.06,-61.58972
99.064,-61.66078
99.068,-61.80312
99.072,-62.01674
99.076,-62.23036
99.08,-62.44398
99.084,-62.58632
99.088,-62.58632
99.092,-62.51526
99.096,-62.15908
99.1,-61.58972
99.104,-61.16248
99.108,-60.66418
99.112,-60.45056
99.116,-60.23694
99.12,-60.30822
99.124,-60.30822
99.128,-60.23694
99.132,-60.0946
99.136,-59.8097
99.14,-59.52502
99.144,-59.52502
99.148,-59.52502
99.152,-59.88098
99.156,-60.30822
99.16,-60.94886
99.164,-61.51844
99.168,-62.08802
99.172,-62.51526
99.176,-62.94228
99.18,-63.22718
99.184,-63.58314
99.188,-63.9391
99.192,-64.15272
99.196,-64.57974
99.2,-64.79336
99.204,-64.79336
99.208,-64.86464
99.212,-64.86464
99.216,-64.7223
99.22,-64.57974
99.224,-64.4374
99.228,-64.22378
99.232,-64.29506
99.236,-64.50868
99.24,-64.79336
99.244,-65.07826
99.248,-65.36294
99.252,-65.7189
99.256,-65.86124
99.26,-66.0038
99.264,-66.14614
99.268,-66.35976
99.272,-66.57338
99.276,-67.14274
99.28,-67.71232
99.284,-68.35318
99.288,-69.13638
99.292,-69.63468
99.296,-69.91936
99.3,-69.99064
99.304,-69.8483
99.308,-69.91936
99.312,-69.99064
99.316,-70.27532
99.32,-70.6315
99.324,-71.05852
99.328,-71.48576
99.332,-71.6281
99.336,-71.69938
99.34,-71.6281
99.344,-71.6281
99.348,-71.55704
99.352,-71.48576
99.356,-71.6281
99.36,-71.69938
99.364,-71.98406
99.368,-72.19768
99.372,-72.4113
99.376,-72.76726
99.38,-72.76726
99.384,-72.69598
99.388,-72.55364
99.392,-72.34002
99.396,-72.19768
99.4,-72.05534
99.404,-72.1264
99.408,-72.19768
99.412,-72.34002
99.416,-72.48236
99.42,-72.4113
99.424,-72.1264
99.428,-71.913
99.432,-71.6281
99.436,-71.34342
99.44,-71.34342
99.444,-71.34342
99.448,-71.34342
99.452,-71.55704
99.456,-71.48576
99.46,-71.48576
99.464,-71.34342
99.468,-71.1298
99.472,-71.27214000000001
99.476,-71.27214000000001
99.48,-71.41448
99.484,-71.69938
99.488,-71.98406
99.492,-72.05534
99.496,-71.913
99.5,-71.69938
99.504,-71.34342
99.508,-70.98746
99.512,-70.56022
99.516,-70.3466
99.52,-70.3466
99.524,-70.3466
99.528,-70.41788
99.532,-70.6315
99.536,-70.70256
99.54,-70.77384
99.544,-70.8449
99.548,-70.77384
99.552,-70.6315
99.556,-70.6315
99.56,-70.6315
99.564,-70.91618
99.568,-71.34342
99.572,-71.69938
99.576,-72.1264
99.58,-72.26895999999999
99.584,-72.1264
99.588,-71.77044000000001
99.592,-71.20086
99.596,-70.70256
99.6,-70.20426
99.604,-69.8483
99.608,-69.63468
99.612,-69.42106
99.616,-69.42106
99.62,-69.13638
99.624,-68.85148
99.628,-68.35318
99.632,-67.92594
99.636,-67.64126
99.64,-67.42764
99.644,-67.35636
99.648,-67.42764
99.652,-67.42764
99.656,-67.49892
99.66,-67.35636
99.664,-67.07168
99.668,-66.78678
99.672,-66.35976
99.676,-66.0038
99.68,-65.64784
99.684,-65.29166000000001
99.688,-65.00698
99.692,-64.57974
99.696,-64.29506
99.7,-64.01016
99.704,-63.72548
99.708,-63.51186
99.712,-63.4408
99.716,-63.51186
99.72,-63.6542
99.724,-63.79676
99.728,-64.36634
99.732,-65.00698
99.736,-65.64784
99.74,-66.14614
99.744,-66.64444
99.748,-66.85806
99.752,-67.07168
99.756,-67.21402
99.76,-67.35636
99.764,-67.56998
99.768,-67.85488
99.772,-68.35318
99.776,-68.70914
99.78,-68.99382
99.784,-69.0651
99.788,-69.13638
99.792,-68.92276
99.796,-68.63786
99.8,-68.35318
99.804,-68.35318
99.808,-68.13956
99.812,-68.13956
99.816,-68.21084
99.82,-68.06828
99.824,-67.99722
99.828,-67.71232
99.832,-67.42764
99.836,-67.07168
99.84,-66.85806
99.844,-66.71572
99.848,-66.85806
99.852,-66.92934
99.856,-67.2853
99.86,-67.56998
99.864,-67.71232
99.868,-67.71232
99.872,-67.7836
99.876,-67.64126
99.88,-67.42764
99.884,-67.2853
99.888,-67.21402
99.892,-67.2853
99.896,-67.56998
99.9,-67.99722
99.904,-68.21084
99.908,-68.42446
99.912,-68.42446
99.916,-68.21084
99.92,-67.99722
99.924,-67.64126
99.928,-67.49892
99.932,-67.49892
99.936,-67.56998
99.94,-67.49892
99.944,-67.42764
99.948,-67.35636
99.952,-67.07168
99.956,-66.78678
99.96,-66.43082
99.964,-66.14614
99.968,-65.86124
99.972,-65.79017999999999
99.976,-65.57656
99.98,-65.29166000000001
99.984,-65.00698
99.988,-64.7223
99.992,-64.36634
99.996,-64.08144
100.0,-63.9391
100.004,-64.01016
100.008,-64.15272
100.012,-64.4374
100.016,-64.86464
100.02,-65.14932
100.024,-65.43422
100.028,-65.64784
100.032,-65.64784
100.036,-65.57656
100.04,-65.43422
100.044,-65.29166000000001
100.048,-65.14932
100.052,-65.14932
100.056,-65.29166000000001
100.06,-65.50528
100.064,-65.86124
100.068,-66.0038
100.072,-66.07486
100.076,-65.93252
100.08,-65.50528
100.084,-65.07826
100.088,-64.86464
100.092,-64.7223
100.096,-65.00698
100.1,-65.36294
100.104,-65.86124
100.108,-66.35976
100.112,-66.64444
100.116,-66.85806
100.12,-66.78678
100.124,-66.64444
100.128,-66.64444
100.132,-66.78678
100.136,-67.0004
100.14,-67.35636
100.144,-67.64126
100.148,-67.7836
100.152,-67.71232
100.156,-67.64126
100.16,-67.35636
100.164,-67.14274
100.168,-66.92934
100.172,-66.92934
100.176,-67.14274
100.18,-67.56998
100.184,-68.13956
100.188,-68.63786
100.192,-69.0651
100.196,-69.34978
100.2,-69.49234
100.204,-69.49234
100.208,-69.34978
100.212,-68.99382
100.216,-68.78042
100.22,-68.35318
100.224,-67.92594
100.228,-67.64126
100.232,-67.21402
100.236,-66.85806
100.24,-66.35976
100.244,-66.0038
100.248,-65.43422
100.252,-64.86464
100.256,-64.22378
100.26,-63.72548
100.264,-63.22718
100.268,-62.72866
100.272,-62.08802
100.276,-61.23354
100.28,-60.23694
100.284,-59.16906
100.288,-58.10096
100.292,-57.10436
100.296,-56.17882
100.3,-55.39562
100.304,-54.61242
100.308,-53.82944
100.312,-52.76134
100.316,-51.40878
100.32,-49.84238
100.324,-47.92024
100.328,-45.7132
100.332,-43.3636
100.336,-40.94294
100.34,-38.59356
100.344,-36.31546
100.348,-33.82352
100.352,-31.26052
100.356,-28.55518
100.36,-25.707280000000004
100.364,-22.5747
100.368,-19.37084
100.372,-16.024859999999997
100.376,-12.67866
100.38,-9.40352
100.384,-6.270940000000003
100.388,-3.280920000000002
100.392,-0.5043000000000006
100.396,2.1299800000000038
100.4,4.692980000000006
100.404,7.042360000000002
100.408,9.391959999999996
100.412,11.670059999999992
100.416,13.592420000000004
100.42,15.158599999999993
100.424,16.4401
100.428,17.080960000000005
100.432,17.508200000000002
100.436,17.721599999999995
100.44,17.93522
100.444,18.077780000000004
100.448,18.29118
100.452,18.36246
100.456,18.077780000000004
100.46,17.508200000000002
100.464,16.653720000000007
100.468,15.37222
100.472,13.806039999999996
100.476,12.09729999999999
100.48,10.103880000000004
100.484,8.181520000000006
100.488,6.259379999999993
100.492,4.337019999999995
100.496,2.343600000000002
100.5,0.2789000000000001
100.504,-1.8568600000000048
100.508,-4.348799999999997
100.512,-6.698180000000001
100.516,-9.047559999999995
100.52,-11.39716
100.524,-13.675260000000002
100.528,-15.811239999999998
100.532,-17.87594
100.536,-20.08298
100.54,-22.29002
100.544,-24.497060000000005
100.548,-26.7041
100.552,-28.91114
100.556,-30.90456
100.56,-32.75564
100.564,-34.393100000000004
100.568,-35.959500000000006
100.572,-37.4544
100.576,-38.87846
100.58,-40.08868
100.584,-41.44146
100.588,-42.79402
100.592,-44.1468
100.596,-45.57064
100.6,-46.92342
100.604,-48.06258
100.608,-48.91684
100.612,-49.70004
100.616,-50.19834
100.62,-50.62558
100.624,-51.12388
100.628,-51.90708
100.632,-52.69028
100.636,-53.68688
100.64,-54.61242
100.644,-55.39562
100.648,-56.03648
100.652,-56.53478
100.656,-56.7484
100.66,-56.96202
100.664,-57.31798
100.668,-57.81628
100.672,-58.24352
100.676,-58.95544
100.68,-59.59608
100.684,-60.0946
100.688,-60.5929
100.692,-61.16248
100.696,-61.51844
100.7,-62.01674
100.704,-62.44398
100.708,-62.87122
100.712,-63.4408
100.716,-63.86782
100.72,-64.29506
100.724,-64.57974
100.728,-64.7223
100.732,-64.65102
100.736,-64.65102
100.74,-64.50868
100.744,-64.50868
100.748,-64.57974
100.752,-64.79336
100.756,-65.29166000000001
100.76,-65.93252
100.764,-66.57338
100.768,-67.2853
100.772,-67.7836
100.776,-68.28190000000001
100.78,-68.42446
100.784,-68.49552
100.788,-68.42446
100.792,-68.35318
100.796,-68.28190000000001
100.8,-68.28190000000001
100.804,-68.06828
100.808,-68.13956
100.812,-67.92594
100.816,-67.64126
100.82,-67.35636
100.824,-67.07168
100.828,-66.92934
100.832,-66.78678
100.836,-66.85806
100.84,-67.14274
100.844,-67.42764
100.848,-67.56998
100.852,-67.42764
100.856,-67.14274
100.86,-66.78678
100.864,-66.28847999999999
100.868,-65.93252
100.872,-65.7189
100.876,-65.7189
100.88,-65.86124
100.884,-65.93252
100.888,-66.14614
100.892,-66.14614
100.896,-66.07486
100.9,-66.0038
100.904,-66.0038
100.908,-65.93252
100.912,-66.0038
100.916,-66.14614
100.92,-66.35976
100.924,-66.64444
100.928,-67.07168
100.932,-67.42764
100.936,-67.56998
100.94,-67.71232
100.944,-67.64126
100.948,-67.49892
100.952,-67.2853
100.956,-67.21402
100.96,-67.07168
100.964,-67.21402
100.968,-67.42764
100.972,-67.64126
100.976,-67.7836
100.98,-67.71232
100.984,-67.71232
100.988,-67.64126
100.992,-67.71232
100.996,-67.71232
101.0,-68.06828
101.004,-68.42446
101.008,-68.85148
101.012,-69.42106
101.016,-69.77702
101.02,-70.06192
101.024,-70.06192
101.028,-69.99064
101.032,-69.8483
101.036,-69.8483
101.04,-69.91936
101.044,-70.13298
101.048,-70.3466
101.052,-70.70256
101.056,-70.98746
101.06,-71.1298
